time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_economic_cashflow_total,rt_economic_cashflow_delta,rt_economic_reward,rt_raw_total_cost,rt_normalized_cost,rt_cost_reference,rt_cost_reference_missing,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,rt_soc_shaping_reward,rt_soc_shaping_potential,rt_soc_shaping_absolute,rt_soc_shaping_coef,rt_soc_recovery_scale,rt_soc_l1_prev,rt_market_settlement_enabled,rt_market_grid_cashflow,rt_market_grid_cost,rt_market_buy_cost,rt_market_sell_revenue,rt_market_energy_buy_mwh,rt_market_energy_sell_mwh,rt_market_buy_yuan_per_kwh,rt_market_sell_yuan_per_kwh,rt_p_grid_mw,rt_fmu_grid_cashflow_delta,rt_economic_cashflow_wind,rt_economic_cashflow_delta_wind,rt_raw_wind_cost,rt_economic_cashflow_pv,rt_economic_cashflow_delta_pv,rt_raw_pv_cost,rt_economic_cashflow_thermal,rt_economic_cashflow_delta_thermal,rt_raw_thermal_cost,rt_economic_cashflow_battery,rt_economic_cashflow_delta_battery,rt_raw_battery_cost,rt_economic_cashflow_caes,rt_economic_cashflow_delta_caes,rt_raw_caes_cost,rt_economic_cashflow_load,rt_economic_cashflow_delta_load,rt_raw_load_cost,rt_economic_cashflow_grid,rt_economic_cashflow_delta_grid,rt_raw_grid_cost,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed,caes_locked_mode,caes_locked_steps_completed,caes_locked_steps_remaining
39600.0,10,-0.1051205126356734,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,133571.1206622949,-19788.619219628956,-0.12641267421690008,19788.619219628956,0.12641267421690008,156539.83544146415,0.0,0.0,-0.1051205126356734,0.043342034396675055,0.0018785319456425637,0.06,1.0,0.02129216158122669,0.024759524332960692,-0.0034673627517340043,5.0,1.0,0.048293939263267194,1.0,-24896.479404815014,24896.479404815014,24896.479404815014,0.0,87.79039953741321,0.0,0.28359,0.1875,87.79039953741321,9275.343318916333,-27313.20512000718,-13726.302686330931,13726.302686330931,-87013.59125070216,-30601.875628482987,30601.875628482987,-659999.9999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1203196.81835,109436.03850000072,-109436.03850000072,-295298.9013169959,-24896.479404815014,24896.479404815014,0.5,0.8066579699516296,0.5,0.5,8066579.5,266.33929443359375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,87790400.0,-41586420.0,-41586420.0,-120293896.0,-120293896.0,224089920.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
43200.0,11,0.006019256498832006,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,150744.190588069,-1934.0621507939304,-0.012355079749123319,1934.0621507939304,0.012355079749123319,156539.83544146415,0.0,0.0,0.006019256498832006,0.039042487349492117,0.001524315818435252,0.06,1.0,0.018374336247955324,0.021497735235914694,-0.0031233989879593696,5.0,1.0,0.043342034396675055,1.0,-10898.485585151991,10898.485585151991,10898.485585151991,0.0,59.45385186379353,0.0,0.18331,0.1875,59.45385186379353,8208.646491416031,-41440.7427998633,-14127.53767985612,14127.53767985612,-115966.58813648799,-28952.996885785833,28952.996885785833,-719999.9999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1315241.7763499992,112044.95799999917,-112044.95799999917,-287090.2548255799,-10898.485585151991,10898.485585151991,0.5,0.8109574913978577,0.5,0.5,8109575.0,267.7589111328125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,59453852.0,-38889120.0,-38889120.0,-110345712.0,-110345712.0,239780976.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
46800.0,12,0.11819206070030813,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,177798.52480869993,16472.259051912697,0.10522726694747463,-16472.259051912697,-0.10522726694747463,156539.83544146415,0.0,0.0,0.11819206070030813,0.03587552027453289,0.0012870529549684204,0.06,1.0,0.0129647937528335,0.01583483537479613,-0.0028700416219626314,5.0,1.0,0.039042487349492117,1.0,-6062.147211917152,6062.147211917152,6062.147211917152,0.0,33.07046648801021,0.0,0.18331,0.1875,33.07046648801021,4519.9279568010825,-54079.307091949624,-12638.564292086325,12638.564292086325,-140684.10663057174,-24717.51849408375,24717.51849408375,-779999.9999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1435132.2654000001,119890.4890500009,-119890.4890500009,-282570.3268687788,-6062.147211917152,6062.147211917152,0.5,0.8141244649887085,0.5,0.5,8141245.0,268.8045654296875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,33070466.0,-32815878.0,-32815878.0,-84824272.0,-84824272.0,234569680.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
50400.0,13,0.1677534716496743,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,206840.11471253727,25324.21831895237,0.16177491337929764,-25324.21831895237,-0.16177491337929764,156539.83544146415,0.0,0.0,0.1677534716496743,0.034133669902025154,0.001165107420980418,0.06,1.0,0.005978558270376668,0.00870925186253868,-0.0027306935921620123,5.0,1.0,0.03587552027453289,1.0,-1237.1528737913109,1237.1528737913109,1237.1528737913109,0.0,6.74896554356724,0.0,0.18331,0.1875,6.74896554356724,2480.21871109365,-65911.06839527696,-11831.761303327337,11831.761303327337,-159575.81653450074,-18891.709903929004,18891.709903929004,-839999.9999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1552417.1077999992,117284.84239999903,-117284.84239999903,-280090.10815768514,-1237.1528737913109,1237.1528737913109,0.5,0.8158663511276245,0.5,0.5,8158663.5,269.37969970703125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,6748965.5,-35028160.0,-35028160.0,-64210312.0,-64210312.0,242489504.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
54000.0,14,0.25921707966039836,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,236881.92512974958,41056.44563201254,0.26227474633678793,-41056.44563201254,-0.26227474633678793,156539.83544146415,0.0,0.0,0.25921707966039836,0.034198034682384915,0.0011695055761376015,0.06,1.0,-0.003057666676389594,-0.00032182390179880116,-0.002735842774590793,5.0,1.0,0.034133669902025154,1.0,3386.8689622214674,-3386.8689622214674,0.0,3386.8689622214674,0.0,18.063301131847826,0.28359,0.1875,-18.063301131847826,-7627.76625257876,-77936.2901787302,-12025.221783453235,12025.221783453235,-171125.7705312564,-11549.953996755648,11549.953996755648,-899999.9999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1673661.8602500001,121244.75245000096,-121244.75245000096,-287717.8744102639,3386.8689622214674,-3386.8689622214674,0.5,0.8158019781112671,0.5,0.5,8158019.5,269.3584289550781,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-18063302.0,-33544730.0,-33544730.0,-24006094.0,-24006094.0,225614128.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
57600.0,15,0.3493488337672136,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,254746.96055881053,56470.5395744412,0.36074229550060793,-56470.5395744412,-0.36074229550060793,156539.83544146415,0.0,0.0,0.3493488337672136,0.0359022903829368,0.001288974454740716,0.06,1.0,-0.011393461733394354,-0.00852127850275941,-0.002872183230634944,5.0,1.0,0.034198034682384915,1.0,15082.929823843784,-15082.929823843784,0.0,15082.929823843784,0.0,80.44229239383351,0.63457,0.1875,-80.44229239383351,-23522.574321536464,-86045.77078304671,-8109.480604316515,8109.480604316515,-174435.74332634246,-3309.972795086069,3309.972795086069,-959999.9999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1786468.923400001,112807.06315000076,-112807.06315000076,-311240.44873180037,15082.929823843784,-15082.929823843784,0.5,0.8140977025032043,0.5,0.5,8140977.0,268.7957458496094,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-80442296.0,-12309378.0,-12309378.0,-0.0,-0.0,242751664.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
61200.0,16,0.45508069198893014,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,261561.07651722778,73589.35349596577,0.47009985214583583,-73589.35349596577,-0.47009985214583583,156539.83544146415,0.0,0.0,0.45508069198893014,0.038293427573147576,0.001466386595299899,0.06,1.0,-0.015019160156905702,-0.011955685951053896,-0.003063474205851806,5.0,1.0,0.0359022903829368,1.0,13738.51449375,-13738.51449375,0.0,13738.51449375,0.0,73.2720773,1.13597,0.1875,-73.2720773,-53036.72304379853,-87570.76698083089,-1524.996197784174,1524.996197784174,-174435.74332634246,0.0,-0.0,-1019999.9999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1907844.758600002,121375.83520000102,-121375.83520000102,-364277.1717755989,13738.51449375,-13738.51449375,0.5,0.81170654296875,0.5,0.5,8117065.5,268.0062255859375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-73272080.0,0.0,0.0,-0.0,-0.0,223272080.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
64800.0,17,0.3891159999903511,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,269233.86878722796,63493.994256250095,0.40560917977962724,-63493.994256250095,-0.40560917977962724,156539.83544146415,0.0,0.0,0.3891159999903511,0.04093707040453032,0.0016758437333054721,0.06,1.0,-0.016493179789276134,-0.01321821415691371,-0.0032749656323624254,5.0,1.0,0.038293427573147576,1.0,11857.955606250001,-11857.955606250001,0.0,11857.955606250001,0.0,63.242429900000005,1.13597,0.1875,-63.242429900000005,-43963.24637999991,-87570.76698083089,0.0,-0.0,-174435.74332634246,0.0,-0.0,-1079999.9999999998,-59999.99999999988,59999.99999999988,0.0,0.0,-0.0,0.0,0.0,-0.0,2019480.7972500015,111636.03864999954,-111636.03864999954,-408240.4181555988,11857.955606250001,-11857.955606250001,0.5,0.8090629577636719,0.5,0.5,8090629.5,267.13336181640625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-63242428.0,0.0,0.0,-0.0,-0.0,213242432.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
68400.0,18,0.3805109371630238,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,277909.6257972279,61897.6294562497,0.39541136147032324,-61897.6294562497,-0.39541136147032324,156539.83544146415,0.0,0.0,0.3805109371630238,0.0432255465216439,0.001868447872094801,0.06,1.0,-0.014900424307299414,-0.011442380585567902,-0.003458043721731512,5.0,1.0,0.04093707040453032,1.0,15276.414506249997,-15276.414506249997,0.0,15276.414506249997,0.0,81.47421069999999,1.13597,0.1875,-81.47421069999999,-37945.45793999976,-87570.76698083089,0.0,-0.0,-174435.74332634246,0.0,-0.0,-1139999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,2126102.012200002,106621.21495000063,-106621.21495000063,-446185.87609559856,15276.414506249997,-15276.414506249997,0.5,0.8067744374275208,0.5,0.5,8067744.5,266.3777770996094,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-81474208.0,0.0,0.0,-0.0,-0.0,231474208.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
72000.0,19,0.43718737835587246,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,284762.2047272276,70387.73770624962,0.44964744921154665,-70387.73770624962,-0.44964744921154665,156539.83544146415,0.0,0.0,0.43718737835587246,0.04499759910706569,0.002024783925400199,0.06,1.0,-0.012460070855674209,-0.008860262927108953,-0.003599807928565255,5.0,1.0,0.0432255465216439,1.0,14650.632356249998,-14650.632356249998,0.0,14650.632356249998,0.0,78.1367059,0.98555,0.1875,-78.1367059,-48884.52641999989,-87570.76698083089,0.0,-0.0,-174435.74332634246,0.0,-0.0,-1199999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,2241839.117550003,115737.10535000078,-115737.10535000078,-495070.40251559846,14650.632356249998,-14650.632356249998,0.5,0.8050023913383484,0.5,0.5,8050024.0,265.79266357421875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-78136704.0,0.0,0.0,-0.0,-0.0,228136704.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
75600.0,20,0.423586234542169,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,291948.5341372275,68516.69483749974,0.4376949461092323,-68516.69483749974,-0.4376949461092323,156539.83544146415,0.0,0.0,0.423586234542169,0.04706628092566767,0.002215234800173868,0.06,1.0,-0.014108711567063316,-0.010343409093009903,-0.0037653024740534136,5.0,1.0,0.04499759910706569,1.0,14448.3418875,-14448.3418875,0.0,14448.3418875,0.0,77.0578234,0.98555,0.1875,-77.0578234,-46882.02353999985,-87570.76698083089,0.0,-0.0,-174435.74332634246,0.0,-0.0,-1259999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,2355907.470500004,114068.35295000114,-114068.35295000114,-541952.4260555983,14448.3418875,-14448.3418875,0.5,0.8029336929321289,0.5,0.5,8029337.0,265.1096496582031,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-77057824.0,0.0,0.0,-0.0,-0.0,227057824.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
